SampleID,ASV,Count
FMT.0028C,ASV_699,996.0
FMT.0035J,ASV_699,463.0
FMT.0035L,ASV_699,219.0
FMT.0035M,ASV_699,1970.0
FMT.0050B,ASV_699,837.0
1909D,ASV_701,167.0
1622A,ASV_701,734.0
FMT.0236H,ASV_701,31.0
1431F,ASV_701,8.0
1838B,ASV_701,290.0
FMT.0100F,ASV_701,2.0
1574H,ASV_701,11.0
FMT.0124G,ASV_701,1879.0
FMT.0160U,ASV_701,5382.0
1432L,ASV_702,793.0
1432O,ASV_702,35.0
1443E,ASV_702,61.0
FMT.0189D,ASV_702,50.0
628O,ASV_702,215.0
1630J,ASV_702,308.0
1546A,ASV_702,431.0
FMT.0197E,ASV_702,275.0
FMT.0197U,ASV_702,151.0
FMT.0172D,ASV_702,151.0
FMT.0120L,ASV_702,64.0
FMT.0171A,ASV_702,134.0
FMT.0171U,ASV_702,321.0
FMT.0173A,ASV_702,113.0
FMT.0173N,ASV_702,581.0
FMT.0176A,ASV_702,121.0
FMT.0224O,ASV_702,1033.0
1460C,ASV_702,33.0
1460D,ASV_702,189.0
FMT.0186H,ASV_702,452.0
1919A,ASV_702,137.0
2015C,ASV_702,228.0
FMT.0189P,ASV_702,89.0
1493G,ASV_702,163.0
1532C,ASV_702,530.0
FMT.0197O,ASV_702,434.0
FMT.0208M,ASV_702,68.0
FMT.0208O,ASV_702,90.0
1394H,ASV_702,306.0
FMT.0172C,ASV_702,281.0
1580A,ASV_702,363.0
1665G,ASV_703,166.0
1665I,ASV_703,77.0
1902J,ASV_703,131.0
1902K,ASV_703,53.0
1686A,ASV_703,35.0
1686K,ASV_703,46.0
1713L,ASV_703,62.0
1731G,ASV_703,30.0
1687C,ASV_703,38.0
1705F,ASV_703,15.0
1711G,ASV_703,67.0
1818O,ASV_703,21.0
628J,ASV_703,171.0
628L,ASV_703,37.0
628N,ASV_703,41.0
FMT.0239D,ASV_703,176.0
FMT.0244H,ASV_703,80.0
FMT.0250M,ASV_703,47.0
FMT.0251A,ASV_703,136.0
FMT.0251C,ASV_703,22.0
1366O,ASV_703,61.0
1366Q,ASV_703,26.0
1630D,ASV_703,69.0
1965D,ASV_703,67.0
1965F,ASV_703,19.0
1965G,ASV_703,18.0
1965K,ASV_703,36.0
1976B,ASV_703,149.0
1976D,ASV_703,872.0
1976E,ASV_703,125.0
1532F,ASV_703,220.0
1546D,ASV_703,61.0
FMT.0212F,ASV_703,79.0
FMT.0215A,ASV_703,66.0
FMT.0215B,ASV_703,52.0
FMT.0215E,ASV_703,332.0
FMT.0125I,ASV_703,14.0
FMT.0125M,ASV_703,21.0
FMT.0169J,ASV_703,20.0
FMT.0001D,ASV_703,35.0
FMT.0076O,ASV_703,18.0
FMT.0091II,ASV_703,121.0
FMT.0160O,ASV_703,369.0
FMT.0171A,ASV_703,64.0
FMT.0171U,ASV_703,88.0
FMT.0176A,ASV_703,50.0
FMT.0182K,ASV_703,95.0
FMT.0191L,ASV_703,452.0
1648E,ASV_703,44.0
1656L,ASV_703,16.0
1656O,ASV_703,56.0
1690E,ASV_703,265.0
1690K,ASV_703,37.0
1622K,ASV_703,103.0
1622L,ASV_703,47.0
1532C,ASV_703,61.0
1394C,ASV_703,37.0
1394J,ASV_703,114.0
1580C,ASV_703,10.0
628D,ASV_703,22.0
1755A,ASV_703,31.0
FMT.0125GG,ASV_703,1285.0
1443B,ASV_704,116.0
FMT.0171L,ASV_704,14.0
FMT.0172J,ASV_704,8.0
1461L,ASV_704,222.0
FMT.0180L,ASV_704,82.0
FMT.0186N,ASV_704,7.0
FMT.0189E,ASV_704,224.0
FMT.0192M,ASV_704,108.0
FMT.0192Q,ASV_704,24.0
1366L,ASV_704,32.0
FMT.0157B,ASV_704,1371.0
FMT.0157J,ASV_704,62.0
1366O,ASV_704,537.0
1393A,ASV_704,83.0
1630D,ASV_704,36.0
FMT.0232K,ASV_704,7.0
FMT.0229K,ASV_704,26.0
1532F,ASV_704,441.0
FMT.0212F,ASV_704,75.0
1431G,ASV_704,132.0
FMT.0169I,ASV_704,12.0
FMT.0091KK,ASV_704,158.0
FMT.0106A,ASV_704,114.0
FMT.0207M,ASV_704,770.0
FMT.0207O,ASV_704,79.0
1460C,ASV_704,179.0
1460D,ASV_704,27.0
1461D,ASV_704,367.0
1461T,ASV_704,16.0
FMT.0186M,ASV_704,13.0
FMT.0189J,ASV_704,204.0
FMT.0192C,ASV_704,11.0
FMT.0192F,ASV_704,17.0
1461W,ASV_704,142.0
1856B,ASV_704,6.0
1919H,ASV_704,177.0
FMT.0219B,ASV_704,32.0
FMT.0219D,ASV_704,31.0
1493E,ASV_704,484.0
1493N,ASV_704,635.0
1521N,ASV_704,121.0
FMT.0208H,ASV_704,2.0
FMT.0208M,ASV_704,112.0
FMT.0165B,ASV_704,37.0
FMT.0165I,ASV_704,130.0
1560E,ASV_704,372.0
1581D,ASV_704,20.0
1684F,ASV_709,101.0
1671F,ASV_709,163.0
FMT.0063KK,ASV_709,4915.0
FMT.0239D,ASV_709,999.0
1833C,ASV_709,645.0
1937C,ASV_709,1547.0
1493H,ASV_709,2.0
FMT.0244B,ASV_710,229.0
FMT.0165L,ASV_710,19.0
1896C,ASV_710,383.0
FMT.0239B,ASV_710,300.0
1965I,ASV_710,44.0
1772G,ASV_710,842.0
FMT.0171U,ASV_710,57.0
1645F,ASV_710,191.0
1937F,ASV_710,76.0
1798I,ASV_710,42.0
1560B,ASV_710,73.0
FMT.0250P,ASV_711,56.0
FMT.0250R,ASV_711,55.0
FMT.0172M,ASV_711,35.0
1642P,ASV_711,462.0
1896E,ASV_711,114.0
1686H,ASV_711,24.0
1687E,ASV_711,10.0
1705P,ASV_711,12.0
1814P,ASV_711,8.0
1186G,ASV_711,39.0
1186I,ASV_711,428.0
1186J,ASV_711,203.0
1186M,ASV_711,1159.0
1186N,ASV_711,1595.0
1186P,ASV_711,2077.0
1186R,ASV_711,1169.0
FMT.0107D,ASV_711,7.0
FMT.0157D,ASV_711,33.0
1642E,ASV_711,43.0
FMT.0236C,ASV_711,20.0
FMT.0236L,ASV_711,38.0
FMT.0236M,ASV_711,10.0
FMT.0240N,ASV_711,37.0
FMT.0215C,ASV_711,100.0
1785O,ASV_711,26.0
1789J,ASV_711,5.0
1826C,ASV_711,19.0
1648C,ASV_711,10.0
1460L,ASV_711,66.0
1798I,ASV_711,68.0
FMT.0063C,ASV_711,150.0
FMT.0248C,ASV_713,177.0
FMT.0250R,ASV_713,34.0
FMT.0161B,ASV_713,9.0
1909C,ASV_713,57.0
1909F,ASV_713,1446.0
1921L,ASV_713,43.0
1460G,ASV_713,261.0
1366N,ASV_713,28.0
FMT.0232B,ASV_713,11.0
FMT.0232F,ASV_713,10.0
FMT.0236C,ASV_713,20.0
FMT.0236L,ASV_713,172.0
FMT.0197S,ASV_713,148.0
972I,ASV_713,410.0
FMT.0176S,ASV_713,281.0
1648E,ASV_713,23.0
1461V,ASV_713,72.0
FMT.0100E,ASV_713,11.0
1560D,ASV_713,2572.0
1721A,ASV_713,80.0
1844H,ASV_713,92.0
1865I,ASV_713,192.0
FMT.0124I,ASV_713,223.0
FMT.0122E,ASV_713,317.0
1731K,ASV_714,97.0
1574I,ASV_714,205.0
FMT.0010F,ASV_714,1725.0
FMT.0010T,ASV_714,619.0
FMT.0028C,ASV_714,562.0
FMT.0035C,ASV_714,821.0
FMT.0035H,ASV_714,890.0
FMT.0035M,ASV_714,1650.0
1686F,ASV_716,46.0
1686K,ASV_716,202.0
1687A,ASV_716,271.0
1713K,ASV_716,29.0
1713L,ASV_716,130.0
1713M,ASV_716,16.0
1713N,ASV_716,195.0
1720L,ASV_716,39.0
1731F,ASV_716,15.0
1705F,ASV_716,35.0
1705I,ASV_716,37.0
1705J,ASV_716,201.0
1705K,ASV_716,68.0
1705P,ASV_716,57.0
1711A,ASV_716,13.0
1734F,ASV_716,34.0
628J,ASV_716,15.0
1789J,ASV_716,697.0
1645G,ASV_716,35.0
1645J,ASV_716,1197.0
1690H,ASV_716,18.0
1726B,ASV_716,10.0
FMT.0023C,ASV_716,3898.0
FMT.0250E,ASV_717,57.0
FMT.0250P,ASV_717,25.0
FMT.0242E,ASV_717,2.0
FMT.0250V,ASV_717,306.0
1934C,ASV_717,12.0
FMT.0063NN,ASV_717,44.0
FMT.0192I,ASV_717,9.0
1366E,ASV_717,57.0
1380C,ASV_717,10.0
1546E,ASV_717,16.0
FMT.0173A,ASV_717,268.0
FMT.0176A,ASV_717,114.0
FMT.0186G,ASV_717,289.0
FMT.0186H,ASV_717,6911.0
1680B,ASV_718,110.0
1443A,ASV_718,9.0
1686F,ASV_718,38.0
628J,ASV_718,118.0
628L,ASV_718,15.0
628N,ASV_718,31.0
FMT.0251E,ASV_718,2.0
1366O,ASV_718,79.0
1366Q,ASV_718,25.0
1380C,ASV_718,9.0
1394A,ASV_718,6.0
1588D,ASV_718,5.0
1630D,ASV_718,34.0
628P,ASV_718,488.0
1532F,ASV_718,241.0
1546B,ASV_718,69.0
1546D,ASV_718,7.0
FMT.0212F,ASV_718,3.0
FMT.0160O,ASV_718,45.0
FMT.0171A,ASV_718,40.0
FMT.0178A,ASV_718,141.0
FMT.0191L,ASV_718,9.0
1663C,ASV_718,14.0
1842F,ASV_718,11.0
FMT.0189S,ASV_718,2.0
1574A,ASV_718,7.0
1574C,ASV_718,4.0
1574G,ASV_718,3.0
628D,ASV_718,66.0
628F,ASV_718,3.0
FMT.0035M,ASV_718,9.0
779A,ASV_718,995.0
779B,ASV_718,8.0
FMT.0122C,ASV_718,39.0
1606E,ASV_718,4677.0
1460H,ASV_720,914.0
1366A,ASV_720,103.0
1380B,ASV_720,1336.0
1546D,ASV_720,2216.0
FMT.0178A,ASV_720,1094.0
1460L,ASV_720,303.0
1479E,ASV_720,463.0
628H,ASV_720,1663.0
1801D,ASV_721,98.0
1686E,ASV_721,89.0
628O,ASV_721,173.0
1461V,ASV_721,8.0
1848B,ASV_721,329.0
1934L,ASV_721,9.0
1393L,ASV_721,34.0
1574A,ASV_721,1877.0
628F,ASV_721,15.0
FMT.0010O,ASV_721,226.0
828L,ASV_721,1544.0
779A,ASV_721,3028.0
1687F,ASV_722,149.0
1366G,ASV_722,105.0
1393B,ASV_722,1266.0
1546J,ASV_722,3831.0
FMT.0176Q,ASV_722,1190.0
1461E,ASV_722,376.0
1856E,ASV_722,723.0
1560F,ASV_722,272.0
FMT.0061D,ASV_722,133.0
1432L,ASV_724,891.0
FMT.0172M,ASV_724,9.0
1462B,ASV_724,231.0
FMT.0180J,ASV_724,171.0
FMT.0200H,ASV_724,52.0
1366L,ASV_724,378.0
1366N,ASV_724,119.0
FMT.0157L,ASV_724,645.0
FMT.0197E,ASV_724,147.0
FMT.0161K,ASV_724,225.0
FMT.0161M,ASV_724,248.0
FMT.0064A,ASV_724,176.0
FMT.0171U,ASV_724,263.0
FMT.0173N,ASV_724,134.0
1461A,ASV_724,212.0
1462G,ASV_724,119.0
FMT.0186H,ASV_724,327.0
FMT.0200C,ASV_724,229.0
1493D,ASV_724,351.0
1493K,ASV_724,386.0
1511D,ASV_724,117.0
1511F,ASV_724,465.0
FMT.0208L,ASV_724,61.0
FMT.0208O,ASV_724,158.0
1393L,ASV_724,93.0
1394H,ASV_724,382.0
FMT.0125H,ASV_724,205.0
FMT.0165C,ASV_724,389.0
FMT.0165J,ASV_724,113.0
1580A,ASV_724,88.0
1432L,ASV_725,830.0
FMT.0169O,ASV_725,172.0
FMT.0180L,ASV_725,358.0
1366A,ASV_725,44.0
1630H,ASV_725,772.0
FMT.0197E,ASV_725,251.0
FMT.0219F,ASV_725,95.0
FMT.0219G,ASV_725,94.0
FMT.0171U,ASV_725,94.0
FMT.0224O,ASV_725,101.0
1461R,ASV_725,347.0
1461T,ASV_725,131.0
FMT.0196A,ASV_725,247.0
2015C,ASV_725,183.0
2105E,ASV_725,131.0
FMT.0208C,ASV_725,124.0
1493K,ASV_725,289.0
1511F,ASV_725,356.0
1521N,ASV_725,252.0
FMT.0197O,ASV_725,968.0
FMT.0212C,ASV_725,91.0
1394H,ASV_725,317.0
FMT.0165C,ASV_725,351.0
FMT.0165J,ASV_725,99.0
1560B,ASV_725,332.0
1574D,ASV_725,51.0
1580C,ASV_725,205.0
628F,ASV_725,64.0
1909D,ASV_726,5136.0
1186R,ASV_726,941.0
1957B,ASV_726,1892.0
1736A,ASV_726,21.0
FMT.0189G,ASV_727,400.0
FMT.0157D,ASV_727,2281.0
FMT.0189L,ASV_727,417.0
FMT.0208K,ASV_727,328.0
FMT.0169D,ASV_727,1101.0
1580K,ASV_727,545.0
1658H,ASV_728,2950.0
1658I,ASV_728,507.0
1658J,ASV_728,483.0
1823G,ASV_728,91.0
1814P,ASV_728,7.0
972C,ASV_728,414.0
FMT.0035D,ASV_728,3389.0
1809L,ASV_729,216.0
1776L,ASV_729,491.0
FMT.0063N,ASV_729,153.0
1642D,ASV_729,38.0
1826A,ASV_729,1744.0
1493A,ASV_729,4.0
1796D,ASV_729,98.0
1796F,ASV_729,3120.0
1755K,ASV_729,18.0
FMT.0063BBB,ASV_730,7961.0
1802D,ASV_731,140.0
1909D,ASV_731,521.0
634C,ASV_731,1025.0
1461O,ASV_731,2.0
FMT.0250K,ASV_731,10.0
1706C,ASV_731,4.0
1630G,ASV_731,7.0
1630H,ASV_731,30.0
1622K,ASV_731,36.0
FMT.0168E,ASV_731,1051.0
1560D,ASV_731,1348.0
1865G,ASV_731,11.0
FMT.0066L,ASV_731,3539.0
1432L,ASV_732,437.0
FMT.0161B,ASV_732,68.0
FMT.0161Q,ASV_732,44.0
1462B,ASV_732,214.0
1462D,ASV_732,129.0
FMT.0180J,ASV_732,208.0
FMT.0180L,ASV_732,329.0
1588F,ASV_732,166.0
1630H,ASV_732,229.0
FMT.0197E,ASV_732,233.0
FMT.0212F,ASV_732,80.0
FMT.0219H,ASV_732,108.0
1432H,ASV_732,55.0
FMT.0161K,ASV_732,167.0
FMT.0161M,ASV_732,215.0
FMT.0171U,ASV_732,346.0
FMT.0191O,ASV_732,521.0
1461A,ASV_732,206.0
FMT.0186D,ASV_732,630.0
FMT.0186H,ASV_732,284.0
FMT.0192C,ASV_732,205.0
FMT.0196A,ASV_732,162.0
FMT.0208C,ASV_732,181.0
1493K,ASV_732,290.0
1493N,ASV_732,55.0
1532C,ASV_732,275.0
FMT.0197P,ASV_732,228.0
1393M,ASV_732,205.0
1394H,ASV_732,436.0
FMT.0125H,ASV_732,178.0
FMT.0172B,ASV_732,71.0
1802F,ASV_733,353.0
1814M,ASV_733,21.0
1814O,ASV_733,40.0
1665G,ASV_733,210.0
FMT.0171M,ASV_733,2.0
1760I,ASV_733,63.0
1823B,ASV_733,119.0
1814P,ASV_733,20.0
FMT.0107N,ASV_733,189.0
FMT.0107O,ASV_733,16.0
FMT.0106N,ASV_733,161.0
FMT.0192C,ASV_733,15.0
1796D,ASV_733,14.0
1716A,ASV_733,5.0
FMT.0020E,ASV_733,2065.0
FMT.0028H,ASV_733,134.0
FMT.0028I,ASV_733,48.0
1432L,ASV_734,592.0
FMT.0169O,ASV_734,334.0
FMT.0180E,ASV_734,60.0
1462B,ASV_734,313.0
628K,ASV_734,162.0
1588F,ASV_734,597.0
1546D,ASV_734,351.0
FMT.0197G,ASV_734,205.0
FMT.0215D,ASV_734,100.0
1432H,ASV_734,64.0
FMT.0161K,ASV_734,202.0
FMT.0171G,ASV_734,53.0
FMT.0120N,ASV_734,71.0
FMT.0173N,ASV_734,129.0
FMT.0191O,ASV_734,257.0
FMT.0224O,ASV_734,246.0
1461R,ASV_734,277.0
2015C,ASV_734,378.0
FMT.0195G,ASV_734,167.0
1511F,ASV_734,474.0
1521N,ASV_734,142.0
1530B,ASV_734,58.0
FMT.0197P,ASV_734,253.0
1393K,ASV_734,214.0
FMT.0165C,ASV_734,347.0
FMT.0165H,ASV_734,83.0
1560B,ASV_734,275.0
1580A,ASV_734,345.0
1844B,ASV_735,7813.0
195E,ASV_736,7808.0
1802G,ASV_737,414.0
FMT.0161T,ASV_737,22.0
1705O,ASV_737,8.0
1734D,ASV_737,2246.0
FMT.0241E,ASV_737,304.0
FMT.0244O,ASV_737,3.0
FMT.0229K,ASV_737,8.0
1976D,ASV_737,49.0
FMT.0215B,ASV_737,88.0
1431G,ASV_737,5.0
1881B,ASV_737,14.0
1461G,ASV_737,9.0
1461U,ASV_737,2.0
FMT.0186J,ASV_737,37.0
2105E,ASV_737,27.0
FMT.0195G,ASV_737,7.0
1366S,ASV_737,34.0
1393L,ASV_737,4.0
1560F,ASV_737,3.0
1560G,ASV_737,37.0
FMT.0066R,ASV_737,341.0
FMT.0147S,ASV_737,567.0
1419C,ASV_739,7713.0
1366E,ASV_741,261.0
1380F,ASV_741,65.0
FMT.0191A,ASV_741,355.0
1493C,ASV_741,247.0
1493M,ASV_741,6724.0
FMT.0180D,ASV_742,125.0
FMT.0186O,ASV_742,491.0
1588B,ASV_742,1144.0
FMT.0157M,ASV_742,254.0
FMT.0215B,ASV_742,58.0
FMT.0161O,ASV_742,112.0
FMT.0189I,ASV_742,718.0
FMT.0165H,ASV_742,4707.0
FMT.0168E,ASV_744,7592.0
1773L,ASV_745,369.0
1372Q,ASV_745,1385.0
1511F,ASV_745,48.0
FMT.0035H,ASV_745,3872.0
FMT.0124B,ASV_745,58.0
FMT.0124I,ASV_745,1842.0
FMT.0180I,ASV_746,794.0
FMT.0200F,ASV_746,1692.0
FMT.0171G,ASV_746,228.0
FMT.0064A,ASV_746,1813.0
1462G,ASV_746,1014.0
FMT.0219A,ASV_746,1630.0
FMT.0212C,ASV_746,386.0
FMT.0189D,ASV_747,462.0
1588C,ASV_747,1324.0
FMT.0157N,ASV_747,547.0
FMT.0215C,ASV_747,304.0
FMT.0092CC,ASV_747,3626.0
FMT.0189C,ASV_747,175.0
FMT.0169B,ASV_747,1074.0
1822B,ASV_749,7446.0
1710G,ASV_751,2462.0
1934E,ASV_751,196.0
1731E,ASV_751,13.0
1824D,ASV_751,618.0
1826C,ASV_751,332.0
FMT.0208J,ASV_751,262.0
1755I,ASV_751,75.0
1921F,ASV_752,8.0
1161N,ASV_752,202.0
1957L,ASV_752,158.0
FMT.0197Q,ASV_752,7062.0
1530C,ASV_752,8.0
1186A,ASV_753,7422.0
1658J,ASV_754,135.0
FMT.0125S,ASV_754,5.0
1823C,ASV_754,3159.0
1734D,ASV_754,81.0
FMT.0192R,ASV_754,20.0
1785L,ASV_754,62.0
1881D,ASV_754,53.0
1822C,ASV_754,1697.0
FMT.0066T,ASV_755,7410.0
FMT.0244C,ASV_756,110.0
1809L,ASV_756,1418.0
1686A,ASV_756,186.0
1720L,ASV_756,32.0
1826A,ASV_756,303.0
1658D,ASV_756,63.0
1833C,ASV_756,759.0
FMT.0165C,ASV_756,290.0
FMT.0061U,ASV_756,87.0
1432L,ASV_757,490.0
FMT.0165L,ASV_757,123.0
FMT.0169O,ASV_757,171.0
FMT.0180G,ASV_757,51.0
FMT.0180J,ASV_757,192.0
FMT.0192P,ASV_757,212.0
1588F,ASV_757,512.0
1630B,ASV_757,124.0
1630H,ASV_757,230.0
FMT.0215C,ASV_757,132.0
FMT.0125I,ASV_757,91.0
FMT.0161K,ASV_757,120.0
FMT.0161M,ASV_757,194.0
FMT.0172F,ASV_757,121.0
FMT.0173N,ASV_757,373.0
FMT.0191L,ASV_757,278.0
1461A,ASV_757,254.0
FMT.0196A,ASV_757,148.0
FMT.0208C,ASV_757,125.0
1493F,ASV_757,350.0
1493K,ASV_757,291.0
1511F,ASV_757,549.0
1521N,ASV_757,331.0
1532C,ASV_757,456.0
FMT.0208L,ASV_757,123.0
FMT.0208O,ASV_757,79.0
1394H,ASV_757,282.0
1574D,ASV_757,112.0
1580A,ASV_757,231.0
1580C,ASV_757,65.0
FMT.0125I,ASV_758,22.0
FMT.0147KK,ASV_758,7350.0
FMT.0244M,ASV_759,119.0
FMT.0250I,ASV_759,64.0
1934H,ASV_759,6.0
1711A,ASV_759,400.0
1789B,ASV_759,233.0
972C,ASV_759,91.0
FMT.0197O,ASV_759,140.0
1806D,ASV_762,762.0
1665B,ASV_762,1181.0
1644A,ASV_762,51.0
1713F,ASV_762,644.0
1713L,ASV_762,69.0
1728F,ASV_762,10.0
FMT.0041C,ASV_762,215.0
1687H,ASV_762,22.0
1711C,ASV_762,29.0
1711D,ASV_762,31.0
1711K,ASV_762,19.0
628L,ASV_762,151.0
628N,ASV_762,183.0
1380C,ASV_762,62.0
628P,ASV_762,133.0
1532F,ASV_762,118.0
1546B,ASV_762,131.0
FMT.0197C,ASV_762,2.0
FMT.0219G,ASV_762,25.0
1789E,ASV_762,88.0
FMT.0092AA,ASV_762,143.0
FMT.0160O,ASV_762,140.0
FMT.0171A,ASV_762,75.0
FMT.0191L,ASV_762,832.0
1663B,ASV_762,200.0
1690H,ASV_762,323.0
1777C,ASV_762,21.0
1574G,ASV_762,74.0
628B,ASV_762,839.0
628F,ASV_762,11.0
1726A,ASV_762,381.0
1684B,ASV_763,116.0
1766D,ASV_763,461.0
1671B,ASV_763,123.0
1957L,ASV_763,327.0
1934K,ASV_763,2062.0
1493D,ASV_763,64.0
628C,ASV_763,206.0
FMT.0171N,ASV_765,3.0
FMT.0192I,ASV_765,28.0
FMT.0192J,ASV_765,29.0
FMT.0192L,ASV_765,54.0
628N,ASV_765,18.0
FMT.0239D,ASV_765,8.0
1588F,ASV_765,6.0
1617F,ASV_765,9.0
FMT.0236B,ASV_765,6589.0
1833B,ASV_765,104.0
1460B,ASV_765,21.0
1460D,ASV_765,38.0
1493D,ASV_765,18.0
1530B,ASV_765,24.0
1530C,ASV_765,27.0
1532C,ASV_765,25.0
FMT.0125F,ASV_765,60.0
1574F,ASV_765,28.0
1366C,ASV_766,385.0
FMT.0157E,ASV_766,1250.0
1380D,ASV_766,908.0
1630H,ASV_766,844.0
FMT.0157O,ASV_766,49.0
FMT.0197U,ASV_766,112.0
FMT.0161K,ASV_766,195.0
FMT.0161M,ASV_766,237.0
FMT.0118H,ASV_766,34.0
1919H,ASV_766,86.0
1493D,ASV_766,260.0
1493N,ASV_766,56.0
1511F,ASV_766,392.0
1530C,ASV_766,92.0
1393L,ASV_766,128.0
1394H,ASV_766,178.0
FMT.0125H,ASV_766,125.0
FMT.0165C,ASV_766,443.0
FMT.0165H,ASV_766,60.0
FMT.0165J,ASV_766,96.0
1560B,ASV_766,234.0
1580A,ASV_766,791.0
FMT.0125U,ASV_767,81.0
1630G,ASV_767,886.0
1432G,ASV_767,43.0
FMT.0224N,ASV_767,30.0
FMT.0186G,ASV_767,1044.0
2105B,ASV_767,476.0
1532C,ASV_767,4093.0
1393K,ASV_767,64.0
FMT.0125GG,ASV_767,433.0
1432L,ASV_768,611.0
FMT.0169O,ASV_768,139.0
1462B,ASV_768,162.0
FMT.0157J,ASV_768,188.0
1380D,ASV_768,1356.0
1630H,ASV_768,183.0
FMT.0171U,ASV_768,246.0
FMT.0173N,ASV_768,604.0
FMT.0176A,ASV_768,68.0
FMT.0196A,ASV_768,163.0
1493A,ASV_768,129.0
2105B,ASV_768,145.0
FMT.0189P,ASV_768,68.0
FMT.0208C,ASV_768,119.0
1493D,ASV_768,85.0
1493E,ASV_768,78.0
1493F,ASV_768,297.0
1493K,ASV_768,257.0
1530C,ASV_768,77.0
1393K,ASV_768,97.0
1394G,ASV_768,174.0
1394H,ASV_768,258.0
FMT.0165H,ASV_768,178.0
FMT.0165J,ASV_768,116.0
1574D,ASV_768,171.0
1580A,ASV_768,214.0
1581D,ASV_768,115.0
1809C,ASV_769,568.0
1809L,ASV_769,175.0
1684F,ASV_769,186.0
1713K,ASV_769,45.0
1713M,ASV_769,17.0
1728C,ASV_769,11.0
1823C,ASV_769,984.0
1671F,ASV_769,606.0
1687E,ASV_769,28.0
1705F,ASV_769,36.0
1705K,ASV_769,3.0
1705M,ASV_769,25.0
1705O,ASV_769,29.0
1705P,ASV_769,14.0
1711L,ASV_769,7.0
1818Q,ASV_769,11.0
1976B,ASV_769,24.0
972O,ASV_769,278.0
1648E,ASV_769,95.0
1663B,ASV_769,59.0
1663C,ASV_769,24.0
1663D,ASV_769,353.0
1690H,ASV_769,110.0
1709J,ASV_769,6.0
1777B,ASV_769,41.0
1777E,ASV_769,2345.0
1716A,ASV_769,7.0
1720A,ASV_769,23.0
1721G,ASV_769,8.0
1728G,ASV_769,18.0
1755I,ASV_769,68.0
1801B,ASV_770,7066.0
FMT.0107P,ASV_770,40.0
1665G,ASV_771,105.0
1686K,ASV_771,45.0
1713K,ASV_771,20.0
1757E,ASV_771,7.0
1818P,ASV_771,260.0
1186A,ASV_771,5963.0
FMT.0239B,ASV_771,58.0
FMT.0250L,ASV_771,12.0
1657H,ASV_771,12.0
1706C,ASV_771,8.0
FMT.0236D,ASV_771,167.0
FMT.0236G,ASV_771,4.0
1976D,ASV_771,30.0
1981E,ASV_771,122.0
FMT.0215A,ASV_771,4.0
1826C,ASV_771,114.0
972C,ASV_771,18.0
1716A,ASV_771,3.0
1934C,ASV_772,3.0
1934F,ASV_772,157.0
FMT.0063AAA,ASV_772,324.0
FMT.0063BBB,ASV_772,163.0
FMT.0063EE,ASV_772,7.0
FMT.0063JJ,ASV_772,201.0
FMT.0063KK,ASV_772,478.0
FMT.0063XX,ASV_772,120.0
1366O,ASV_772,55.0
1617B,ASV_772,375.0
1773E,ASV_772,7.0
1789D,ASV_772,92.0
FMT.0154H,ASV_772,27.0
1709G,ASV_772,21.0
1709J,ASV_772,15.0
FMT.0186D,ASV_772,77.0
1937F,ASV_772,204.0
1791B,ASV_772,424.0
FMT.0010B,ASV_772,3954.0
FMT.0240O,ASV_775,7188.0
FMT.0169O,ASV_776,171.0
628P,ASV_776,2078.0
1934J,ASV_776,28.0
628B,ASV_776,4895.0
FMT.0147P,ASV_776,8.0
FMT.0171H,ASV_777,39.0
FMT.0171I,ASV_777,5.0
FMT.0171L,ASV_777,535.0
FMT.0171M,ASV_777,128.0
FMT.0171N,ASV_777,25.0
FMT.0180G,ASV_777,34.0
1461L,ASV_777,2064.0
1461N,ASV_777,5.0
1461Q,ASV_777,166.0
FMT.0197S,ASV_777,14.0
1461G,ASV_777,46.0
1461R,ASV_777,11.0
1479C,ASV_777,168.0
FMT.0208E,ASV_777,32.0
FMT.0208H,ASV_777,15.0
1574D,ASV_777,21.0
FMT.0171I,ASV_778,48.0
FMT.0041B,ASV_778,414.0
1443H,ASV_778,655.0
FMT.0063JJ,ASV_778,78.0
628N,ASV_778,300.0
1366Q,ASV_778,159.0
FMT.0229K,ASV_778,104.0
1546B,ASV_778,76.0
FMT.0125I,ASV_778,320.0
FMT.0171A,ASV_778,198.0
1833B,ASV_778,176.0
1460E,ASV_778,389.0
1462H,ASV_778,457.0
1493G,ASV_778,2700.0
1380G,ASV_778,307.0
628F,ASV_778,124.0
1766F,ASV_780,38.0
FMT.0229J,ASV_780,4452.0
1546A,ASV_780,37.0
FMT.0066N,ASV_780,1509.0
1801B,ASV_782,6942.0
FMT.0248I,ASV_783,68.0
1687A,ASV_784,754.0
1186E,ASV_784,1944.0
1461P,ASV_784,16.0
FMT.0063XX,ASV_784,461.0
FMT.0236L,ASV_784,1010.0
1772N,ASV_784,11.0
FMT.0191L,ASV_784,56.0
1656H,ASV_784,66.0
1511D,ASV_784,887.0
1796C,ASV_784,1197.0
1934E,ASV_785,155.0
628J,ASV_785,499.0
628L,ASV_785,175.0
628N,ASV_785,367.0
1366Q,ASV_785,99.0
628P,ASV_785,931.0
FMT.0232H,ASV_785,288.0
1965D,ASV_785,511.0
1532F,ASV_785,394.0
1546B,ASV_785,88.0
FMT.0212F,ASV_785,9.0
FMT.0215C,ASV_785,94.0
